id,OpenStatus
11768878,0.5925710170941566
11768880,0.9805093095568979
11803678,0.47690151650302753
11803496,0.6986254517075893
11803700,0.8900074973800917
11927241,0.6802376012751457
11927226,0.8466475384043822
11927247,0.4888588866267595
11927248,0.8434737876213605
11927254,0.5868549756363596
11927261,0.9449481644994047
11927266,0.4366406676954316
11809029,0.8175713020328512
11809034,0.3195527899512671
11809035,0.8549652489010641
11809044,0.7222638296718733
11809047,0.6924161069673189
11809048,0.2361623281122884
11809049,0.9534305661602822
11809051,0.7539994001234214
11809056,0.6187482175725885
11809052,0.37762275485267305
11809053,0.7466987953670595
11898534,0.8499069096652643
11898542,0.8669419072143684
11898548,0.9756637409954938
11898550,0.9882908430330057
11898552,0.24882529693453162
11898553,0.7932853440694182
11863414,0.8480308029130829
11863330,0.8668291761909064
11863389,0.6748818661424622
11863421,0.8107413479928133
11863423,0.9874100197350425
11863424,0.9527623094231792
11863427,0.9405574012139528
11863431,0.9699619878789139
11863433,0.9982263637770901
11863434,0.4643619723122127
11939654,0.8161385670816691
11939656,0.03955826124782411
11939748,0.4838026914671906
11939751,0.6810107710143485
11939693,0.3968242147199177
11939736,0.7289782657436059
11939761,0.9890743403910008
11939699,0.7764039117984278
11939765,0.9291306517889351
11939767,0.48934067652801777
11939768,0.18367499735809004
11809062,0.8328298793168242
11809073,0.3177961754928266
11809074,0.48876338521155277
11809075,0.8122323779452418
11809063,0.6854804108612749
11809077,0.40389659866976535
11809082,0.6816954477586151
11809092,0.5087773389940394
11874674,0.6944013616049732
11873618,0.8129445403599791
11874662,0.8642823843688834
11874681,0.9084899814789811
11874684,0.6103476585473349
11874689,0.9836562881089957
11803716,0.088427304003466
11803717,0.9081166708076465
11803718,0.9370924841102249
11803719,0.9648215106087544
11791546,0.9169267708351523
11803706,0.7400818359069359
11803721,0.3934414350735836
11803722,0.9337926457183874
11803723,0.670642869554438
11803012,0.09486954192893642
11863435,0.46008494053615656
11863448,0.8802335608165208
11863450,0.7979925193726799
11863454,0.44185236077295487
11863457,0.9590080795820465
11863459,0.4795569458799698
11863460,0.9137761771056752
11809098,0.8743634744222426
11809099,0.6195494320873928
11809105,0.6308698661820809
11809106,0.5617150040163601
11809111,0.8309542593785976
