id,OpenStatus
11768878,0.5300880509259397
11768880,0.4896447286378136
11803678,0.5523625731969993
11803496,0.46287966851692786
11803700,0.6133735133487304
11927241,0.4407675843383013
11927226,0.6111894898105412
11927247,0.45712637906738046
11927248,0.5362845828697237
11927254,0.5412728882236613
11927261,0.9651142311695725
11927266,0.6170424301254193
11809029,0.48519966676186116
11809034,0.45763627493325953
11809035,0.5380810517103736
11809044,0.49348361674001384
11809047,0.6152093602832587
11809048,0.530216300213383
11809049,0.6412027991561717
11809051,0.5898262856331027
11809056,0.5756865229144794
11809052,0.4878760902963133
11809053,0.44904378892873176
11898534,0.459917595531983
11898542,0.6024364498649571
11898548,0.5819282039903639
11898550,0.6016637404259273
11898552,0.4790571129397724
11898553,0.7553347952458402
11863414,0.43038983976074596
11863330,0.44924477374700045
11863389,0.5137656432982337
11863421,0.4209797658705331
11863423,0.5774972487688733
11863424,0.5826868112401297
11863427,0.37576611160867746
11863431,0.6244559056566455
11863433,0.46139376345979544
11863434,0.6930278635048918
11939654,0.6261296553085844
11939656,0.5299618699561952
11939748,0.4124361004041743
11939751,0.5099356166679297
11939693,0.5059382507442542
11939736,0.6024241322804033
11939761,0.7712689540847595
11939699,0.5829280038100728
11939765,0.753279542337832
11939767,0.512633152931903
11939768,0.5519296636474241
11809062,0.3580209216261177
11809073,0.4836798730774503
11809074,0.5241809364967673
11809075,0.4490472425921104
11809063,0.3540317883406374
11809077,0.46304174839213064
11809082,0.536256759474423
11809092,0.3759668199940488
11874674,0.667984549661633
11873618,0.40134063824995997
11874662,0.4796088084406188
11874681,0.5918574818320501
11874684,0.5322037264612838
11874689,0.6813707559390496
11803716,0.7186715778862385
11803717,0.4292856438214388
11803718,0.5884124498392319
11803719,0.5524617998987842
11791546,0.6197632797077876
11803706,0.6557239607773062
11803721,0.6888712555541489
11803722,0.6702193977661421
11803723,0.42869841445446216
11803012,0.4663191341393971
11863435,0.5489068468693875
11863448,0.6459530190699162
11863450,0.5709218817997929
11863454,0.5824238788299227
11863457,0.4397951410257863
11863459,0.5708119566126071
11863460,0.5820982525149636
11809098,0.4848842235895941
11809099,0.49923445769628283
11809105,0.4263445683220401
11809106,0.4481953116117499
11809111,0.44112106906782805
11809093,0.79130626410565
11809116,0.44087340579543116
11808971,0.5829285365755461
11898559,0.5402038027531186
11898473,0.45670208045035615
11898459,0.5644878664663514
11898566,0.38943265119812265
11898574,0.4018861340194027
11898576,0.42063891726954505
11898578,0.6358361126590799
11898579,0.699380454004778
11803726,0.45042612949100214
11803727,0.5757591782478829
11803732,0.5078322292188633
11803738,0.4842139776797843
11803744,0.4136857637908731
11803745,0.43841453249564666
11809124,0.5056611232922595
11809130,0.5623495859690741
11809133,0.425285355776804
11809135,0.544144991599752
11809126,0.4668766004928087
11809129,0.6690730297914884
11808978,0.7659228748390365
11809142,0.4093901249994521
11863416,0.6772374006157029
11863469,0.45159558692261165
11863476,0.5458152597384395
11863477,0.471363706124122
11863483,0.7184484635481586
11863485,0.6423620862594507
11863488,0.4740071261868452
11809151,0.6066000226730744
11809153,0.5669938269329531
11809157,0.6537968085271054
11809158,0.5150563502355073
11809149,0.5681818225498866
11809162,0.5562741633006507
11809163,0.6403830835716174
11809166,0.45457282185191855
11809170,0.6915145566824622
11809176,0.40866342231704744
11809177,0.5732848511929513
11803749,0.38028797545198484
11803751,0.5078821550270254
11803752,0.46096261836063485
11803754,0.5568878412233204
11803755,0.8653087035013776
11803757,0.450463270784079
11803758,0.37362678462775384
11803710,0.505044459801321
11803712,0.46929259289768854
11803648,0.5334204031652351
11802646,0.5324724831715308
11916276,0.6286675565362384
11916277,0.5493569398998348
11916282,0.548060858300035
11809087,0.5013264268104295
11809090,0.7217796708372042
11809181,0.604630237550904
11808703,0.3776118972330357
11809185,0.5294732750875144
11809188,0.5416164023799781
11898589,0.4149365396363928
11898590,0.519701543324057
11898592,0.5808607799071758
11898596,0.8094227296136116
11898597,0.6084116640093575
11898598,0.4249718764224027
11898605,0.49222580161627005
11898614,0.5380287854895982
11898616,0.43819668587418076
11863491,0.5324794854057695
11863496,0.46367730334818247
11863498,0.709286944193265
11863499,0.580724579621869
11863502,0.5039756028486243
11863503,0.37883929995334037
11863474,0.493509483973995
11863475,0.5016351164913757
11863504,0.5694565724328349
11809140,0.5347445757540614
11809141,0.7464935663711331
11809189,0.6386498883161251
11809190,0.44410957003883617
11809191,0.526777989542836
11809192,0.47281358394729717
11809195,0.4769861453170818
11809204,0.47378759327846853
11809205,0.4277126010893341
11803767,0.6434170989139603
11803760,0.7545352043512534
11803774,0.37798304336422955
11803782,0.5452530882222139
11803784,0.6711289947159257
11803785,0.5055236534769858
11803789,0.8420681004502849
11803791,0.5141964162208733
11803793,0.5692529907256547
11863509,0.3741627110302353
11863510,0.5105581111367719
11863512,0.7101216623624368
11863093,0.6357906394547603
11863092,0.5945120563894543
11863516,0.6193416203284589
11863518,0.6413578260592276
11863519,0.5178501349355572
11863493,0.505807284236878
11862468,0.5201464307989527
11809206,0.6231864266430172
11809207,0.36304838458628247
11809219,0.7251683423994909
11809220,0.6450475400871041
11809225,0.5310330359480396
11809226,0.500580895642898
11863524,0.4072778069840827
11863527,0.4639816457995243
11863114,0.4797810283233975
11863115,0.5700463076200037
11856966,0.6487791333404138
11856969,0.5263357536253693
11856970,0.3984305663326871
11863528,0.4551681731872496
11863530,0.5450530649869556
11863536,0.4652341799507247
11863537,0.6725736925616435
11863544,0.43043607373382187
11863545,0.4896625894754932
11863547,0.6907839382619805
11898622,0.659068889634056
11898608,0.4737866731436068
11898611,0.4761709712824844
11898627,0.6247609233371649
11898629,0.4651717938417062
11898631,0.4832110912471368
11898560,0.4352102671134823
11898561,0.4964640309497957
11898562,0.40286457374062196
11898532,0.6544217370246136
11898533,0.7781811913515758
11898634,0.4709375067602034
11898635,0.5782857472965572
11863540,0.607392248106276
11863552,0.4496143252479832
11863556,0.6015334519401204
11863557,0.5613140815359056
11863562,0.471606076087902
11863566,0.5111544495446356
11863568,0.6833006602883857
11863570,0.6255662038587385
11863571,0.49285299310518754
11863573,0.3840568370679097
11863337,0.4611972339169446
11863575,0.49361286070657673
11863576,0.6447950632493786
11863578,0.3930295051220318
11809231,0.48906098281495164
11809233,0.6755669226814908
11809240,0.5508478761034694
11809241,0.4066254716342758
11809242,0.45457282185191855
11809243,0.48829683977742594
11809246,0.4588416415723646
11809251,0.5048165545374116
11898569,0.36794541656197716
11898637,0.6195914990433227
11898647,0.7193780515595891
11898648,0.530507788560478
11898651,0.5275051419278046
11898411,0.4744237126811969
11927273,0.4839288813632816
11921332,0.41485634481292744
11927269,0.50034089231334
11927277,0.4988273695355002
11927278,0.5910359185826638
11927279,0.48235457534492276
11927142,0.3916628265101764
11927283,0.48665747190027253
11927286,0.4330482318043978
11927294,0.5983568507368578
11927123,0.5268044835056683
11927297,0.4507508667815523
11927298,0.6014513841258108
11927307,0.5449428116920405
11927309,0.7644185614022444
11927310,0.4534989199562169
11927311,0.7832013754295576
11927314,0.4314463877799983
11927315,0.40150122630133267
